DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2020-Q1,65.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2020-Q2,64.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2020-Q3,65.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2020-Q4,64.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2021-Q1,63.6,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2021-Q2,65.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2021-Q3,66.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2021-Q4,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2022-Q1,66.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2022-Q2,66.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2022-Q3,66.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2022-Q4,66.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2023-Q1,66.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2023-Q2,65.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2023-Q3,66.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2023-Q4,66.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2024-Q1,66.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BE,2024-Q2,66.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2000-Q1,49.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2000-Q2,51.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2000-Q3,51.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2000-Q4,49.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2001-Q1,48.7,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2001-Q2,50.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2001-Q3,51.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2001-Q4,48.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2002-Q1,48.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2002-Q2,51.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2002-Q3,51.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2002-Q4,50.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2003-Q1,50.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2003-Q2,53.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2003-Q3,54.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2003-Q4,52.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2004-Q1,51.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2004-Q2,55.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2004-Q3,56.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2004-Q4,54.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2005-Q1,53.0,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2005-Q2,56.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2005-Q3,57.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2005-Q4,56.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2006-Q1,55.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2006-Q2,59.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2006-Q3,60.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2006-Q4,59.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2007-Q1,59.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2007-Q2,61.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2007-Q3,62.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2007-Q4,62.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2008-Q1,62.6,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2008-Q2,63.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2008-Q3,65.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2008-Q4,64.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2009-Q1,62.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2009-Q2,63.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2009-Q3,63.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2009-Q4,61.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2010-Q1,58.9,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2010-Q2,60.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2010-Q3,60.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2010-Q4,59.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2011-Q1,57.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2011-Q2,58.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2011-Q3,59.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2011-Q4,58.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2012-Q1,56.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2012-Q2,58.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2012-Q3,60.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2012-Q4,59.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2013-Q1,57.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2013-Q2,59.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2013-Q3,61.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2013-Q4,59.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2014-Q1,59.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2014-Q2,61.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2014-Q3,62.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2014-Q4,61.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2015-Q1,61.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2015-Q2,62.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2015-Q3,64.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2015-Q4,63.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2016-Q1,62.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2016-Q2,63.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2016-Q3,64.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2016-Q4,63.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2017-Q1,64.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2017-Q2,67.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2017-Q3,68.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2017-Q4,67.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2018-Q1,66.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2018-Q2,67.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2018-Q3,68.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2018-Q4,67.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2019-Q1,68.6,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2019-Q2,71.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2019-Q3,71.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2019-Q4,70.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2020-Q1,68.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2020-Q2,67.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2020-Q3,70.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2020-Q4,69.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2021-Q1,67.2,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2021-Q2,68.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2021-Q3,69.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2021-Q4,68.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2022-Q1,68.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2022-Q2,70.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2022-Q3,72.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2022-Q4,71.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2023-Q1,70.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2023-Q2,70.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2023-Q3,71.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2023-Q4,70.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2024-Q1,70.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,BG,2024-Q2,71.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,1998-Q2,78.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,1999-Q2,78.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2000-Q2,78.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2001-Q2,79.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2002-Q2,78.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2003-Q2,77.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2004-Q2,77.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2005-Q2,77.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2006-Q2,77.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2007-Q2,78.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2008-Q2,79.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2009-Q2,79.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2010-Q1,76.7,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2010-Q2,77.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2010-Q3,77.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2010-Q4,77.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2011-Q1,77.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2011-Q2,78.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2011-Q3,78.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2011-Q4,78.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2012-Q1,78.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2012-Q2,78.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2012-Q3,78.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2012-Q4,78.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2013-Q1,78.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2013-Q2,78.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2013-Q3,78.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2013-Q4,78.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2014-Q1,77.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2014-Q2,78.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2014-Q3,78.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2014-Q4,79.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2015-Q1,79.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2015-Q2,79.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2015-Q3,78.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2015-Q4,79.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2016-Q1,79.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2016-Q2,79.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2016-Q3,79.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2016-Q4,80.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2017-Q1,79.3,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2017-Q2,79.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2017-Q3,79.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2017-Q4,80.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2018-Q1,79.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2018-Q2,79.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2018-Q3,80.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2018-Q4,80.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2019-Q1,79.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2019-Q2,80.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2019-Q3,80.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2019-Q4,81.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2020-Q1,80.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2020-Q2,79.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2020-Q3,79.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2020-Q4,80.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2021-Q1,79.0,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2021-Q2,78.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2021-Q3,79.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2021-Q4,80.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2022-Q1,79.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2022-Q2,79.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2022-Q3,80.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2022-Q4,80.6,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2023-Q1,80.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2023-Q2,80.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2023-Q3,80.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2023-Q4,81.0,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2024-Q1,80.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CH,2024-Q2,80.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,1999-Q2,63.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2000-Q2,65.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2001-Q2,67.9,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2002-Q2,68.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2003-Q2,69.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2004-Q2,69.4,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2004-Q3,69.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2004-Q4,68.8,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2005-Q1,68.4,b
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2005-Q2,68.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2005-Q3,68.7,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2005-Q4,68.1,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2006-Q1,68.2,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2006-Q2,69.5,
ESTAT:LFSQ_ERGAN(1.0),13/09/24 11:00:00,Q,PC,T,Y15-64,TOTAL,CY,2006-Q3,70.4,
