DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2008,830857,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2009,807332,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2010,794264,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2011,780414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2012,778863,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2013,812492,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2014,859344,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2015,879174,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2016,878274,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2017,876897,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2018,875903,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y34,T,UK,2019,884904,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1972,652061,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1973,659140,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1974,662244,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1975,658760,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1976,634749,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1977,635667,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1978,685916,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1979,731056,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1980,742879,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1981,742800,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1982,845825,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1983,904541,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1984,836849,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1985,795698,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1986,770711,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1987,751349,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1988,749764,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1989,758035,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1990,754310,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1991,760696,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1992,783544,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1993,806786,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1994,826991,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1995,843701,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1996,869395,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1997,894964,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1998,914282,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,1999,933066,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2000,945533,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2001,946862,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2002,944350,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2003,934331,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2004,920834,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2005,907518,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2006,904822,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2007,900486,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2008,870075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2009,833721,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2010,809452,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2011,795740,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2012,780525,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2013,778377,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2014,813089,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2015,861131,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2016,881525,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2017,879664,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2018,878065,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y35,T,UK,2019,876669,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1972,643130,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1973,650351,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1974,656832,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1975,659523,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1976,656157,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1977,632617,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1978,633871,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1979,684766,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1980,729984,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1981,740873,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1982,740337,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1983,844187,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1984,904256,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1985,837329,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1986,795955,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1987,770747,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1988,751006,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1989,749230,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1990,757897,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1991,754515,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1992,760730,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1993,783305,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1994,807182,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1995,827233,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1996,843123,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1997,868396,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1998,893812,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,1999,914135,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2000,933834,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2001,946147,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2002,947818,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2003,945415,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2004,935256,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2005,923507,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2006,910801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2007,908558,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2008,904200,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2009,872384,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2010,835602,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2011,810772,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2012,795966,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2013,780409,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2014,779151,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2015,814934,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2016,863652,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2017,883404,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2018,880930,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y36,T,UK,2019,878995,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1972,629555,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1973,641422,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1974,647961,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1975,653988,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1976,656889,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1977,653752,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1978,630571,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1979,632634,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1980,684128,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1981,728152,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1982,737995,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1983,737649,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1984,842933,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1985,904277,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1986,837122,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1987,795472,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1988,769996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1989,749898,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1990,748755,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1991,758071,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1992,754585,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1993,760356,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1994,783194,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1995,807292,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1996,826768,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1997,842194,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1998,866906,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,1999,892969,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2000,914359,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2001,933795,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2002,946553,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2003,948873,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2004,946062,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2005,937270,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2006,926301,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2007,913636,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2008,911868,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2009,906537,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2010,873814,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2011,836719,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2012,810860,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2013,795497,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2014,780788,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2015,780719,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2016,817265,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2017,865084,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2018,883792,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y37,T,UK,2019,881658,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1972,623951,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1973,627583,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1974,638819,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1975,645312,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1976,651555,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1977,654466,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1978,651566,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1979,629321,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1980,631884,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1981,682471,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1982,725339,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1983,735194,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1984,736098,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1985,842280,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1986,903574,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1987,836103,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1988,794355,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1989,768677,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1990,749193,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1991,748394,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1992,757250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1993,754034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1994,760327,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1995,783237,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1996,807414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1997,826575,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1998,841403,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,1999,866384,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2000,893092,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2001,914597,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2002,934548,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2003,947822,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2004,949781,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2005,947546,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2006,939087,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2007,928542,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2008,916004,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2009,913872,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2010,908042,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2011,874539,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2012,836752,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2013,810742,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2014,796281,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2015,782431,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2016,782855,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2017,818703,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2018,865959,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y38,T,UK,2019,884339,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1972,637805,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1973,622208,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1974,625587,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1975,636348,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1976,643190,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1977,649488,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1978,652358,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1979,650181,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1980,628686,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1981,630576,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1982,679863,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1983,722461,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1984,734114,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1985,735960,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1986,841695,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1987,902902,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1988,835338,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1989,793047,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1990,768309,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1991,749532,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1992,748120,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1993,756976,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1994,754360,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1995,760736,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1996,783379,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1997,807729,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1998,826681,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,1999,841738,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2000,866976,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2001,893424,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2002,915398,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2003,935947,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2004,948812,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2005,951126,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2006,948820,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2007,940419,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2008,930208,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2009,916951,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2010,914886,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2011,908810,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2012,874274,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2013,836550,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2014,811189,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2015,797347,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2016,783942,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2017,784017,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2018,819335,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y39,T,UK,2019,866118,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1972,930535,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1973,911831,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1974,887984,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1975,876364,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1976,857537,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1977,804568,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1978,750832,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1979,710195,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1980,683636,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1981,654763,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y4,T,UK,1982,644129,
